,dimension_b,dimension_c,dimension_a,time,Var138281,Var143987,Var132816,Var139539,Var143988,Var143989,Var127195,Var-1,MeanCenter,Weights,Var0,SplitGroup0,SplitGroup138281,Var138281_original,Var0_original
26507,12773,25006,5077,144,1.0,0.0,0.0,9.0,0.0,0.0,0.299424184261,1,30.0576923077,9.0,0,566377.0,566296.0,1.0,1
26508,12773,25006,5077,145,1.0,0.0,0.0,30.0,0.0,0.0,1.06461932182,1,30.0576923077,32.0,0,566377.0,566296.0,1.0,1
26509,12773,25006,5077,146,1.0,0.0,0.0,16.0,0.0,0.0,1.03134996801,1,30.0576923077,31.0,0,566377.0,566296.0,1.0,1
26510,12773,25006,5077,147,1.0,0.0,0.0,23.0,0.0,0.0,1.06461932182,1,30.0576923077,32.0,0,566377.0,566296.0,1.0,1
26511,12773,25006,5077,148,1.0,0.0,0.0,49.0,0.0,0.0,1.92962252079,1,30.0576923077,58.0,0,566377.0,566296.0,1.0,1
26512,12773,25006,5077,149,1.0,0.0,0.0,109.0,0.0,0.0,3.75943698017,1,30.0576923077,113.0,0,566377.0,566296.0,1.0,1
26513,12773,25006,5077,150,1.0,0.0,0.0,114.0,0.0,0.0,4.05886116443,1,30.0576923077,122.0,0,566377.0,566296.0,1.0,1
26514,12773,25006,5077,151,1.0,0.0,0.0,694.0,0.0,0.0,24.4197056942,1,30.0576923077,734.0,0,566377.0,566296.0,1.0,1
26515,12773,25006,5077,152,1.0,0.0,0.0,1720.0,0.0,0.0,60.8496481126,1,30.0576923077,1829.0,0,566377.0,566296.0,1.0,1
26516,12773,25006,5077,153,1.0,0.0,0.0,496.0,0.0,0.0,17.1669865643,1,30.0576923077,516.0,0,566377.0,566296.0,1.0,1
26517,12773,25006,5077,154,1.0,0.0,0.0,555.0,0.0,0.0,19.8285348688,1,30.0576923077,596.0,0,566377.0,566296.0,1.0,1
26518,12773,25006,5077,155,1.0,0.0,0.0,361.0,0.0,0.0,14.3058221369,1,30.0576923077,430.0,0,566377.0,566296.0,1.0,1
26519,12773,25006,5077,156,1.0,0.0,0.0,164.0,0.0,0.0,5.58925143954,1,30.0576923077,168.0,0,566377.0,566296.0,1.0,1
26664,12773,25007,5077,145,1.0,0.0,12362.0,2.0,0.0,0.0,2.01290322581,1,0.99358974359,2.0,0,566379.0,566240.0,1.0,1
26665,12773,25007,5077,146,1.0,0.0,2.0,0.0,0.0,0.0,2.01290322581,1,0.99358974359,2.0,0,566379.0,566240.0,1.0,1
26666,12773,25007,5077,147,1.0,0.0,1.0,6.0,0.0,0.0,9.05806451613,1,0.99358974359,9.0,0,566379.0,566240.0,1.0,1
26667,12773,25007,5077,148,1.0,0.0,0.0,6.0,0.0,0.0,10.064516129,1,0.99358974359,10.0,0,566379.0,566240.0,1.0,1
26668,12773,25007,5077,149,1.0,0.0,0.0,16.0,0.0,0.0,17.1096774194,1,0.99358974359,17.0,0,566379.0,566240.0,1.0,1
26669,12773,25007,5077,150,1.0,0.0,0.0,12.0,0.0,0.0,11.0709677419,1,0.99358974359,11.0,0,566379.0,566240.0,1.0,1
26670,12773,25007,5077,151,1.0,0.0,0.0,4.0,0.0,0.0,18.1161290323,1,0.99358974359,18.0,0,566379.0,566240.0,1.0,1
26671,12773,25007,5077,152,1.0,0.0,0.0,5.0,0.0,0.0,14.0903225806,1,0.99358974359,14.0,0,566379.0,566240.0,1.0,1
26672,12773,25007,5077,153,1.0,0.0,0.0,5.0,0.0,0.0,11.0709677419,1,0.99358974359,11.0,0,566379.0,566240.0,1.0,1
26673,12773,25007,5077,154,1.0,0.0,0.0,7.0,0.0,0.0,15.0967741935,1,0.99358974359,15.0,0,566379.0,566240.0,1.0,1
26674,12773,25007,5077,155,1.0,0.0,0.0,12.0,0.0,0.0,32.2064516129,1,0.99358974359,32.0,0,566379.0,566240.0,1.0,1
26675,12773,25007,5077,156,1.0,0.0,0.0,9.0,0.0,0.0,14.0903225806,1,0.99358974359,14.0,0,566379.0,566240.0,1.0,1
26818,12773,25008,5077,143,1.0,0.0,0.0,1.0,0.0,0.0,1.5145631068,1,0.660256410256,1.0,0,566379.0,566334.0,1.0,1
26819,12773,25008,5077,144,1.0,0.0,33787.0,1.0,0.0,0.0,1.5145631068,1,0.660256410256,1.0,0,566379.0,566334.0,1.0,1
26821,12773,25008,5077,146,1.0,0.0,94345.0,1.0,0.0,0.0,1.5145631068,1,0.660256410256,1.0,0,566379.0,566334.0,1.0,1
26822,12773,25008,5077,147,1.0,0.0,84749.0,2.0,0.0,0.0,4.54368932039,1,0.660256410256,3.0,0,566379.0,566334.0,1.0,1
26823,12773,25008,5077,148,1.0,0.0,57148.0,2.0,0.0,0.0,6.05825242718,1,0.660256410256,4.0,0,566379.0,566334.0,1.0,1
26824,12773,25008,5077,149,1.0,0.0,57835.0,6.0,0.0,0.0,9.08737864078,1,0.660256410256,6.0,0,566379.0,566334.0,1.0,1
26825,12773,25008,5077,150,1.0,0.0,53387.0,6.0,0.0,0.0,16.6601941748,1,0.660256410256,11.0,0,566379.0,566334.0,1.0,1
26826,12773,25008,5077,151,1.0,0.0,53656.0,4.0,0.0,0.0,10.6019417476,1,0.660256410256,7.0,0,566379.0,566334.0,1.0,1
26827,12773,25008,5077,152,1.0,0.0,64548.0,2.0,0.0,0.0,27.2621359223,1,0.660256410256,18.0,0,566379.0,566334.0,1.0,1
26828,12773,25008,5077,153,1.0,0.0,62916.0,3.0,0.0,0.0,16.6601941748,1,0.660256410256,11.0,0,566379.0,566334.0,1.0,1
26829,12773,25008,5077,154,1.0,0.0,59121.0,2.0,0.0,0.0,15.145631068,1,0.660256410256,10.0,0,566379.0,566334.0,1.0,1
26830,12773,25008,5077,155,1.0,0.0,39945.0,12.0,0.0,0.0,39.3786407767,1,0.660256410256,26.0,0,566379.0,566334.0,1.0,1
26831,12773,25008,5077,156,1.0,0.0,0.0,3.0,0.0,0.0,6.05825242718,1,0.660256410256,4.0,0,566379.0,566334.0,1.0,1
26975,12773,25009,5077,144,1.0,0.0,85816.0,1.0,0.0,0.0,1.22834645669,1,0.814102564103,1.0,0,566379.0,566278.0,1.0,1
26976,12773,25009,5077,145,1.0,0.0,253797.0,1.0,0.0,0.0,1.22834645669,1,0.814102564103,1.0,0,566379.0,566278.0,1.0,1
26978,12773,25009,5077,147,1.0,0.0,291315.0,1.0,0.0,0.0,2.45669291339,1,0.814102564103,2.0,0,566379.0,566278.0,1.0,1
26979,12773,25009,5077,148,1.0,0.0,198871.0,5.0,0.0,0.0,11.0551181102,1,0.814102564103,9.0,0,566379.0,566278.0,1.0,1
26980,12773,25009,5077,149,1.0,0.0,191273.0,2.0,0.0,0.0,6.14173228346,1,0.814102564103,5.0,0,566379.0,566278.0,1.0,1
26981,12773,25009,5077,150,1.0,0.0,181909.0,6.0,0.0,0.0,11.0551181102,1,0.814102564103,9.0,0,566379.0,566278.0,1.0,1
26982,12773,25009,5077,151,1.0,0.0,199494.0,5.0,0.0,0.0,28.2519685039,1,0.814102564103,23.0,0,566379.0,566278.0,1.0,1
26983,12773,25009,5077,152,1.0,0.0,274053.0,3.0,0.0,0.0,34.3937007874,1,0.814102564103,28.0,0,566379.0,566278.0,1.0,1
26984,12773,25009,5077,153,1.0,0.0,297947.0,4.0,0.0,0.0,15.968503937,1,0.814102564103,13.0,0,566379.0,566278.0,1.0,1
26985,12773,25009,5077,154,1.0,0.0,282029.0,-1.0,0.0,0.0,12.2834645669,1,0.814102564103,10.0,0,566379.0,566278.0,1.0,1
26986,12773,25009,5077,155,1.0,0.0,164231.0,1.0,0.0,0.0,19.6535433071,1,0.814102564103,16.0,0,566379.0,566278.0,1.0,1
26987,12773,25009,5077,156,1.0,0.0,0.0,-1.0,0.0,0.0,12.2834645669,1,0.814102564103,10.0,0,566379.0,566278.0,1.0,1
27131,12773,25010,5077,144,1.0,0.0,45040.0,1.0,0.0,0.0,1.67741935484,1,0.596153846154,1.0,0,566379.0,566316.0,1.0,1
27134,12773,25010,5077,147,1.0,0.0,0.0,2.0,0.0,0.0,3.35483870968,1,0.596153846154,2.0,0,566379.0,566316.0,1.0,1
27135,12773,25010,5077,148,1.0,0.0,0.0,2.0,0.0,0.0,5.03225806452,1,0.596153846154,3.0,0,566379.0,566316.0,1.0,1
27136,12773,25010,5077,149,1.0,0.0,0.0,3.0,0.0,0.0,6.70967741935,1,0.596153846154,4.0,0,566379.0,566316.0,1.0,1
27137,12773,25010,5077,150,1.0,0.0,0.0,6.0,0.0,0.0,10.064516129,1,0.596153846154,6.0,0,566379.0,566316.0,1.0,1
27138,12773,25010,5077,151,1.0,0.0,0.0,3.0,0.0,0.0,20.1290322581,1,0.596153846154,12.0,0,566379.0,566316.0,1.0,1
27139,12773,25010,5077,152,1.0,0.0,0.0,5.0,0.0,0.0,18.4516129032,1,0.596153846154,11.0,0,566379.0,566316.0,1.0,1
27140,12773,25010,5077,153,1.0,0.0,0.0,1.0,0.0,0.0,11.7419354839,1,0.596153846154,7.0,0,566379.0,566316.0,1.0,1
27141,12773,25010,5077,154,1.0,0.0,0.0,4.0,0.0,0.0,20.1290322581,1,0.596153846154,12.0,0,566379.0,566316.0,1.0,1
27142,12773,25010,5077,155,1.0,0.0,0.0,10.0,0.0,0.0,46.9677419355,1,0.596153846154,28.0,0,566379.0,566316.0,1.0,1
27143,12773,25010,5077,156,1.0,0.0,0.0,4.0,0.0,0.0,11.7419354839,1,0.596153846154,7.0,0,566379.0,566316.0,1.0,1
27287,12773,25011,5077,144,1.0,0.0,34659.0,2.0,0.0,0.0,2.4375,1,0.820512820513,2.0,0,566379.0,566358.0,1.0,1
27288,12773,25011,5077,145,1.0,0.0,95907.0,2.0,0.0,0.0,2.4375,1,0.820512820513,2.0,0,566379.0,566358.0,1.0,1
27290,12773,25011,5077,147,1.0,0.0,106830.0,5.0,0.0,0.0,7.3125,1,0.820512820513,6.0,0,566379.0,566358.0,1.0,1
27291,12773,25011,5077,148,1.0,0.0,71014.0,3.0,0.0,0.0,7.3125,1,0.820512820513,6.0,0,566379.0,566358.0,1.0,1
27292,12773,25011,5077,149,1.0,0.0,69725.0,5.0,0.0,0.0,8.53125,1,0.820512820513,7.0,0,566379.0,566358.0,1.0,1
27293,12773,25011,5077,150,1.0,0.0,65075.0,9.0,0.0,0.0,14.625,1,0.820512820513,12.0,0,566379.0,566358.0,1.0,1
27294,12773,25011,5077,151,1.0,0.0,69494.0,3.0,0.0,0.0,18.28125,1,0.820512820513,15.0,0,566379.0,566358.0,1.0,1
27295,12773,25011,5077,152,1.0,0.0,90005.0,4.0,0.0,0.0,12.1875,1,0.820512820513,10.0,0,566379.0,566358.0,1.0,1
27296,12773,25011,5077,153,1.0,0.0,92182.0,2.0,0.0,0.0,12.1875,1,0.820512820513,10.0,0,566379.0,566358.0,1.0,1
27297,12773,25011,5077,154,1.0,0.0,85617.0,7.0,0.0,0.0,15.84375,1,0.820512820513,13.0,0,566379.0,566358.0,1.0,1
27298,12773,25011,5077,155,1.0,0.0,51382.0,9.0,0.0,0.0,30.46875,1,0.820512820513,25.0,0,566379.0,566358.0,1.0,1
27299,12773,25011,5077,156,1.0,0.0,0.0,9.0,0.0,0.0,24.375,1,0.820512820513,20.0,0,566379.0,566358.0,1.0,1
27446,12773,25012,5077,147,1.0,0.0,34711.0,1.0,0.0,0.0,3.39130434783,1,0.294871794872,1.0,0,566379.0,566213.0,1.0,1
27447,12773,25012,5077,148,1.0,0.0,22760.0,2.0,0.0,0.0,6.78260869565,1,0.294871794872,2.0,0,566379.0,566213.0,1.0,1
27448,12773,25012,5077,149,1.0,0.0,23792.0,2.0,0.0,0.0,6.78260869565,1,0.294871794872,2.0,0,566379.0,566213.0,1.0,1
27449,12773,25012,5077,150,1.0,0.0,20894.0,3.0,0.0,0.0,13.5652173913,1,0.294871794872,4.0,0,566379.0,566213.0,1.0,1
27450,12773,25012,5077,151,1.0,0.0,19726.0,3.0,0.0,0.0,20.347826087,1,0.294871794872,6.0,0,566379.0,566213.0,1.0,1
27451,12773,25012,5077,152,1.0,0.0,25411.0,4.0,0.0,0.0,16.9565217391,1,0.294871794872,5.0,0,566379.0,566213.0,1.0,1
27452,12773,25012,5077,153,1.0,0.0,24122.0,3.0,0.0,0.0,20.347826087,1,0.294871794872,6.0,0,566379.0,566213.0,1.0,1
27453,12773,25012,5077,154,1.0,0.0,23088.0,1.0,0.0,0.0,20.347826087,1,0.294871794872,6.0,0,566379.0,566213.0,1.0,1
27454,12773,25012,5077,155,1.0,0.0,15682.0,5.0,0.0,0.0,33.9130434783,1,0.294871794872,10.0,0,566379.0,566213.0,1.0,1
27455,12773,25012,5077,156,1.0,0.0,0.0,3.0,0.0,0.0,13.5652173913,1,0.294871794872,4.0,0,566379.0,566213.0,1.0,1
27601,12773,25013,5077,146,1.0,0.0,381444.0,0.0,0.0,0.0,3.50561797753,1,0.570512820513,2.0,0,566379.0,566326.0,1.0,1
27602,12773,25013,5077,147,1.0,0.0,343786.0,1.0,0.0,0.0,1.75280898876,1,0.570512820513,1.0,0,566379.0,566326.0,1.0,1
27603,12773,25013,5077,148,1.0,0.0,222631.0,1.0,0.0,0.0,8.76404494382,1,0.570512820513,5.0,0,566379.0,566326.0,1.0,1
27604,12773,25013,5077,149,1.0,0.0,184623.0,9.0,0.0,0.0,17.5280898876,1,0.570512820513,10.0,0,566379.0,566326.0,1.0,1
27605,12773,25013,5077,150,1.0,0.0,175789.0,6.0,0.0,0.0,8.76404494382,1,0.570512820513,5.0,0,566379.0,566326.0,1.0,1
27606,12773,25013,5077,151,1.0,0.0,171992.0,3.0,0.0,0.0,31.5505617978,1,0.570512820513,18.0,0,566379.0,566326.0,1.0,1
27607,12773,25013,5077,152,1.0,0.0,250806.0,0.0,0.0,0.0,24.5393258427,1,0.570512820513,14.0,0,566379.0,566326.0,1.0,1
27608,12773,25013,5077,153,1.0,0.0,259350.0,1.0,0.0,0.0,19.2808988764,1,0.570512820513,11.0,0,566379.0,566326.0,1.0,1
27609,12773,25013,5077,154,1.0,0.0,243441.0,1.0,0.0,0.0,8.76404494382,1,0.570512820513,5.0,0,566379.0,566326.0,1.0,1
27610,12773,25013,5077,155,1.0,0.0,135087.0,4.0,0.0,0.0,26.2921348315,1,0.570512820513,15.0,0,566379.0,566326.0,1.0,1
27611,12773,25013,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,5.25842696629,1,0.570512820513,3.0,0,566379.0,566326.0,1.0,1
27757,12773,25014,5077,146,1.0,0.0,72879.0,0.0,0.0,0.0,2.47619047619,1,0.403846153846,1.0,0,566379.0,566333.0,1.0,1
27758,12773,25014,5077,147,1.0,0.0,70426.0,1.0,0.0,0.0,4.95238095238,1,0.403846153846,2.0,0,566379.0,566333.0,1.0,1
27759,12773,25014,5077,148,1.0,0.0,46306.0,1.0,0.0,0.0,7.42857142857,1,0.403846153846,3.0,0,566379.0,566333.0,1.0,1
27760,12773,25014,5077,149,1.0,0.0,51335.0,4.0,0.0,0.0,14.8571428571,1,0.403846153846,6.0,0,566379.0,566333.0,1.0,1
27761,12773,25014,5077,150,1.0,0.0,45488.0,4.0,0.0,0.0,12.380952381,1,0.403846153846,5.0,0,566379.0,566333.0,1.0,1
27762,12773,25014,5077,151,1.0,0.0,43169.0,3.0,0.0,0.0,42.0952380952,1,0.403846153846,17.0,0,566379.0,566333.0,1.0,1
27763,12773,25014,5077,152,1.0,0.0,54512.0,3.0,0.0,0.0,7.42857142857,1,0.403846153846,3.0,0,566379.0,566333.0,1.0,1
27764,12773,25014,5077,153,1.0,0.0,50987.0,4.0,0.0,0.0,19.8095238095,1,0.403846153846,8.0,0,566379.0,566333.0,1.0,1
27765,12773,25014,5077,154,1.0,0.0,50560.0,3.0,0.0,0.0,17.3333333333,1,0.403846153846,7.0,0,566379.0,566333.0,1.0,1
27766,12773,25014,5077,155,1.0,0.0,34424.0,2.0,0.0,0.0,19.8095238095,1,0.403846153846,8.0,0,566379.0,566333.0,1.0,1
27767,12773,25014,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,7.42857142857,1,0.403846153846,3.0,0,566379.0,566333.0,1.0,1
27912,12773,25015,5077,145,1.0,0.0,9032.0,1.0,0.0,0.0,2.08,1,0.480769230769,1.0,0,566379.0,566366.0,1.0,1
27913,12773,25015,5077,146,1.0,0.0,13239.0,1.0,0.0,0.0,2.08,1,0.480769230769,1.0,0,566379.0,566366.0,1.0,1
27914,12773,25015,5077,147,1.0,0.0,12825.0,2.0,0.0,0.0,4.16,1,0.480769230769,2.0,0,566379.0,566366.0,1.0,1
27915,12773,25015,5077,148,1.0,0.0,8659.0,4.0,0.0,0.0,8.32,1,0.480769230769,4.0,0,566379.0,566366.0,1.0,1
27916,12773,25015,5077,149,1.0,0.0,9430.0,4.0,0.0,0.0,8.32,1,0.480769230769,4.0,0,566379.0,566366.0,1.0,1
27917,12773,25015,5077,150,1.0,0.0,8713.0,3.0,0.0,0.0,6.24,1,0.480769230769,3.0,0,566379.0,566366.0,1.0,1
27918,12773,25015,5077,151,1.0,0.0,8604.0,4.0,0.0,0.0,18.72,1,0.480769230769,9.0,0,566379.0,566366.0,1.0,1
27919,12773,25015,5077,152,1.0,0.0,10775.0,2.0,0.0,0.0,10.4,1,0.480769230769,5.0,0,566379.0,566366.0,1.0,1
27920,12773,25015,5077,153,1.0,0.0,10242.0,5.0,0.0,0.0,14.56,1,0.480769230769,7.0,0,566379.0,566366.0,1.0,1
27921,12773,25015,5077,154,1.0,0.0,9961.0,3.0,0.0,0.0,22.88,1,0.480769230769,11.0,0,566379.0,566366.0,1.0,1
27922,12773,25015,5077,155,1.0,0.0,7261.0,6.0,0.0,0.0,52.0,1,0.480769230769,25.0,0,566379.0,566366.0,1.0,1
27923,12773,25015,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,6.24,1,0.480769230769,3.0,0,566379.0,566366.0,1.0,1
28070,12773,25016,5077,147,1.0,0.0,14005.0,2.0,0.0,0.0,22.2857142857,1,0.0897435897436,2.0,0,566379.0,566273.0,1.0,1
28074,12773,25016,5077,151,1.0,0.0,8037.0,0.0,0.0,0.0,11.1428571429,1,0.0897435897436,1.0,0,566379.0,566273.0,1.0,1
28075,12773,25016,5077,152,1.0,0.0,10456.0,1.0,0.0,0.0,22.2857142857,1,0.0897435897436,2.0,0,566379.0,566273.0,1.0,1
28076,12773,25016,5077,153,1.0,0.0,9964.0,0.0,0.0,0.0,11.1428571429,1,0.0897435897436,1.0,0,566379.0,566273.0,1.0,1
28077,12773,25016,5077,154,1.0,0.0,9902.0,1.0,0.0,0.0,33.4285714286,1,0.0897435897436,3.0,0,566379.0,566273.0,1.0,1
28078,12773,25016,5077,155,1.0,0.0,6495.0,2.0,0.0,0.0,55.7142857143,1,0.0897435897436,5.0,0,566379.0,566273.0,1.0,1
28226,12773,25017,5077,147,1.0,0.0,33489.0,0.0,0.0,0.0,4.58823529412,1,0.217948717949,1.0,0,566379.0,566157.0,1.0,1
28227,12773,25017,5077,148,1.0,0.0,23018.0,1.0,0.0,0.0,9.17647058824,1,0.217948717949,2.0,0,566379.0,566157.0,1.0,1
28228,12773,25017,5077,149,1.0,0.0,25164.0,3.0,0.0,0.0,18.3529411765,1,0.217948717949,4.0,0,566379.0,566157.0,1.0,1
28230,12773,25017,5077,151,1.0,0.0,23184.0,3.0,0.0,0.0,32.1176470588,1,0.217948717949,7.0,0,566379.0,566157.0,1.0,1
28231,12773,25017,5077,152,1.0,0.0,27275.0,2.0,0.0,0.0,18.3529411765,1,0.217948717949,4.0,0,566379.0,566157.0,1.0,1
28232,12773,25017,5077,153,1.0,0.0,27198.0,0.0,0.0,0.0,9.17647058824,1,0.217948717949,2.0,0,566379.0,566157.0,1.0,1
28233,12773,25017,5077,154,1.0,0.0,24991.0,1.0,0.0,0.0,9.17647058824,1,0.217948717949,2.0,0,566379.0,566157.0,1.0,1
28234,12773,25017,5077,155,1.0,0.0,17404.0,1.0,0.0,0.0,22.9411764706,1,0.217948717949,5.0,0,566379.0,566157.0,1.0,1
28235,12773,25017,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,32.1176470588,1,0.217948717949,7.0,0,566379.0,566157.0,1.0,1
28381,12773,25018,5077,146,1.0,0.0,182077.0,1.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566223.0,1.0,1
28382,12773,25018,5077,147,1.0,0.0,167578.0,0.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566223.0,1.0,1
28383,12773,25018,5077,148,1.0,0.0,115749.0,2.0,0.0,0.0,13.0,1,0.153846153846,2.0,0,566379.0,566223.0,1.0,1
28384,12773,25018,5077,149,1.0,0.0,115795.0,3.0,0.0,0.0,19.5,1,0.153846153846,3.0,0,566379.0,566223.0,1.0,1
28386,12773,25018,5077,151,1.0,0.0,110932.0,1.0,0.0,0.0,32.5,1,0.153846153846,5.0,0,566379.0,566223.0,1.0,1
28387,12773,25018,5077,152,1.0,0.0,137406.0,0.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566223.0,1.0,1
28388,12773,25018,5077,153,1.0,0.0,141739.0,0.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566223.0,1.0,1
28389,12773,25018,5077,154,1.0,0.0,132847.0,3.0,0.0,0.0,52.0,1,0.153846153846,8.0,0,566379.0,566223.0,1.0,1
28390,12773,25018,5077,155,1.0,0.0,82005.0,-1.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566223.0,1.0,1
28391,12773,25018,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566223.0,1.0,1
28534,12773,25019,5077,143,1.0,0.0,1.0,1.0,0.0,0.0,1.73333333333,1,0.576923076923,1.0,0,566379.0,566255.0,1.0,1
28536,12773,25019,5077,145,1.0,0.0,12561.0,1.0,0.0,0.0,1.73333333333,1,0.576923076923,1.0,0,566379.0,566255.0,1.0,1
28537,12773,25019,5077,146,1.0,0.0,25.0,1.0,0.0,0.0,3.46666666667,1,0.576923076923,2.0,0,566379.0,566255.0,1.0,1
28538,12773,25019,5077,147,1.0,0.0,6.0,0.0,0.0,0.0,3.46666666667,1,0.576923076923,2.0,0,566379.0,566255.0,1.0,1
28540,12773,25019,5077,149,1.0,0.0,1.0,8.0,0.0,0.0,15.6,1,0.576923076923,9.0,0,566379.0,566255.0,1.0,1
28541,12773,25019,5077,150,1.0,0.0,0.0,2.0,0.0,0.0,10.4,1,0.576923076923,6.0,0,566379.0,566255.0,1.0,1
28542,12773,25019,5077,151,1.0,0.0,0.0,4.0,0.0,0.0,12.1333333333,1,0.576923076923,7.0,0,566379.0,566255.0,1.0,1
28543,12773,25019,5077,152,1.0,0.0,0.0,1.0,0.0,0.0,12.1333333333,1,0.576923076923,7.0,0,566379.0,566255.0,1.0,1
28544,12773,25019,5077,153,1.0,0.0,2.0,8.0,0.0,0.0,20.8,1,0.576923076923,12.0,0,566379.0,566255.0,1.0,1
28545,12773,25019,5077,154,1.0,0.0,0.0,5.0,0.0,0.0,19.0666666667,1,0.576923076923,11.0,0,566379.0,566255.0,1.0,1
28546,12773,25019,5077,155,1.0,0.0,1.0,10.0,0.0,0.0,43.3333333333,1,0.576923076923,25.0,0,566379.0,566255.0,1.0,1
28547,12773,25019,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,12.1333333333,1,0.576923076923,7.0,0,566379.0,566255.0,1.0,1
28691,12773,25020,5077,144,1.0,0.0,4913.0,1.0,0.0,0.0,13.0,1,0.0769230769231,1.0,0,566379.0,566353.0,1.0,1
28694,12773,25020,5077,147,1.0,0.0,10841.0,1.0,0.0,0.0,13.0,1,0.0769230769231,1.0,0,566379.0,566353.0,1.0,1
28695,12773,25020,5077,148,1.0,0.0,7891.0,1.0,0.0,0.0,13.0,1,0.0769230769231,1.0,0,566379.0,566353.0,1.0,1
28696,12773,25020,5077,149,1.0,0.0,8385.0,1.0,0.0,0.0,13.0,1,0.0769230769231,1.0,0,566379.0,566353.0,1.0,1
28697,12773,25020,5077,150,1.0,0.0,7862.0,2.0,0.0,0.0,26.0,1,0.0769230769231,2.0,0,566379.0,566353.0,1.0,1
28698,12773,25020,5077,151,1.0,0.0,8136.0,1.0,0.0,0.0,26.0,1,0.0769230769231,2.0,0,566379.0,566353.0,1.0,1
28700,12773,25020,5077,153,1.0,0.0,10146.0,0.0,0.0,0.0,13.0,1,0.0769230769231,1.0,0,566379.0,566353.0,1.0,1
28701,12773,25020,5077,154,1.0,0.0,8867.0,1.0,0.0,0.0,13.0,1,0.0769230769231,1.0,0,566379.0,566353.0,1.0,1
28703,12773,25020,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,26.0,1,0.0769230769231,2.0,0,566379.0,566353.0,1.0,1
28852,12773,25021,5077,149,1.0,0.0,58170.0,2.0,0.0,0.0,13.0,1,0.153846153846,2.0,0,566379.0,566204.0,1.0,1
28853,12773,25021,5077,150,1.0,0.0,53853.0,3.0,0.0,0.0,19.5,1,0.153846153846,3.0,0,566379.0,566204.0,1.0,1
28854,12773,25021,5077,151,1.0,0.0,56012.0,1.0,0.0,0.0,6.5,1,0.153846153846,1.0,0,566379.0,566204.0,1.0,1
28855,12773,25021,5077,152,1.0,0.0,64090.0,2.0,0.0,0.0,13.0,1,0.153846153846,2.0,0,566379.0,566204.0,1.0,1
28856,12773,25021,5077,153,1.0,0.0,62297.0,2.0,0.0,0.0,13.0,1,0.153846153846,2.0,0,566379.0,566204.0,1.0,1
28857,12773,25021,5077,154,1.0,0.0,59025.0,3.0,0.0,0.0,19.5,1,0.153846153846,3.0,0,566379.0,566204.0,1.0,1
28858,12773,25021,5077,155,1.0,0.0,43868.0,3.0,0.0,0.0,58.5,1,0.153846153846,9.0,0,566379.0,566204.0,1.0,1
28859,12773,25021,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,13.0,1,0.153846153846,2.0,0,566379.0,566204.0,1.0,1
29001,12773,25022,5077,142,1.0,0.0,0.0,1.0,0.0,0.0,2.29411764706,1,0.435897435897,1.0,0,566379.0,566307.0,1.0,1
29003,12773,25022,5077,144,1.0,0.0,59733.0,2.0,0.0,0.0,4.58823529412,1,0.435897435897,2.0,0,566379.0,566307.0,1.0,1
29005,12773,25022,5077,146,1.0,0.0,222022.0,1.0,0.0,0.0,2.29411764706,1,0.435897435897,1.0,0,566379.0,566307.0,1.0,1
29006,12773,25022,5077,147,1.0,0.0,203939.0,1.0,0.0,0.0,4.58823529412,1,0.435897435897,2.0,0,566379.0,566307.0,1.0,1
29007,12773,25022,5077,148,1.0,0.0,130198.0,1.0,0.0,0.0,4.58823529412,1,0.435897435897,2.0,0,566379.0,566307.0,1.0,1
29008,12773,25022,5077,149,1.0,0.0,121206.0,7.0,0.0,0.0,18.3529411765,1,0.435897435897,8.0,0,566379.0,566307.0,1.0,1
29009,12773,25022,5077,150,1.0,0.0,107505.0,4.0,0.0,0.0,11.4705882353,1,0.435897435897,5.0,0,566379.0,566307.0,1.0,1
29010,12773,25022,5077,151,1.0,0.0,102510.0,2.0,0.0,0.0,11.4705882353,1,0.435897435897,5.0,0,566379.0,566307.0,1.0,1
29011,12773,25022,5077,152,1.0,0.0,138596.0,5.0,0.0,0.0,32.1176470588,1,0.435897435897,14.0,0,566379.0,566307.0,1.0,1
29012,12773,25022,5077,153,1.0,0.0,132229.0,4.0,0.0,0.0,16.0588235294,1,0.435897435897,7.0,0,566379.0,566307.0,1.0,1
29013,12773,25022,5077,154,1.0,0.0,131739.0,1.0,0.0,0.0,16.0588235294,1,0.435897435897,7.0,0,566379.0,566307.0,1.0,1
29014,12773,25022,5077,155,1.0,0.0,79042.0,4.0,0.0,0.0,25.2352941176,1,0.435897435897,11.0,0,566379.0,566307.0,1.0,1
